2132;2665;2846;3296;3735;4178;4614;5355;5795;5892;5761;6156;6513;6170;5920;6210;6526;6233;6055;6262;6537;6311;6082;6261;6510;6323;6172;6287;6361
3811;4858;5735;5729;6448;5878;6460;5970;6471;6050;6469;6168;6522;6170;6506;6213;6519;6227;6521;6254;6526;6302;6484;6308;6498;6312;6519;6296;6514
5796;6141;5924;6242;6526;6315;6164;6324;6514;6366;6236;6388;6501;6372;6287;6386;6514;6389;5081;5051;5088;5008;5062;5083;5091;5085;5091;4989;5031
6427;6441;6453;6453;6453;6441;6495;6488;6508;6499;6497;6503;6506;4663;4551;4530;4654;4527;6486;6215;6478;6258;6438;6270;6456;6332;6473;6258;6497
6492;6287;6147;6336;6501;6349;6280;6395;6486;4575;5042;4809;4884;5483;5522;5487;5576;5499;5553;5527;5561;5552;5571;5579;5560;5530;5564;5533;5555
6500;6134;6495;6225;6485;6283;6483;5094;5624;5111;5097;5477;5479;6364;6255;6348;6458;6359;6431;6227;6433;6228;6452;6293;6415;6303;6393;6233;6396
6430;6271;6154;6345;6491;6397;5505;5413;5031;5826;5805;5813;5749;5378;5189;5429;5789;5503;5813;5760;5808;5759;5802;5757;5801;5793;5806;5770;5798
6462;6434;6434;6438;6435;5368;5344;5284;5722;6429;6402;6420;6484;5659;5745;5766;5841;5765;6421;6156;6399;6206;6427;6218;6436;6236;6341;6259;6359
