10558;12496;15226;17821;19768;20893;22869;24447;25777;25859;27425;28071;25994;25688;27628;29955;31525;30826;31403;32113;32972;30856;31437;31936;32823;31292;31831;32275;32489
20228;22295;24957;26214;28478;28237;30006;30091;32522;31936;33605;33239;34519;33014;33967;32790;33962;33160;33498;33294;34392;33795;34332;33637;34184;33642;34475;33848;34105
26267;27863;29506;29552;32113;32334;32915;31928;32027;31409;31921;32122;33465;33344;33580;33387;34154;33921;28969;29196;30071;30903;30240;31234;30324;31358;30750;32005;30145
28576;29923;30419;31574;32690;32683;32058;29618;30087;30804;31604;32015;32474;30289;25204;27238;28467;30123;32144;31199;31424;30765;31265;31018;30590;30387;31501;31470;29999
29177;29626;30554;31440;31461;30969;31439;31934;26713;26383;27781;29125;29595;30393;30335;30533;30316;29818;31095;31127;31512;30970;31206;31088;31437;30965;30964;30762;31168
29223;29550;30913;29941;30931;30689;31418;28870;30824;31107;31947;31758;31885;32458;32389;31940;32131;31899;32363;32429;32615;32475;32339;31725;31340;31942;31540;27538;27963
29249;30118;30194;30516;31556;31558;29753;30314;30486;30498;30551;30417;30711;30928;31052;30669;30889;30938;31017;30851;31320;30878;31088;30754;31026;30578;30677;30550;30559
30793;30566;30794;31285;31823;29953;30388;30771;30810;30847;30662;31001;31856;32704;32656;32743;32152;32155;32123;31834;32481;31874;31256;30142;30063;31044;31760;31638;31276
